id,ts,coin,horizon_hours,chosen_variant,chosen_p_up,lca_score,comparison_count,corrected_alpha,cleared_gate,k_sel,reason,prediction_ts,scores_json
320,1787443251813,LINK,12,original,0.8666666666666667,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was experimental at +0.0pts on n=6) -- defaulting to Original k-NN.",1787443249114,
321,1787443252105,LINK,24,original,1,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >69.1pts above 50%, best was challenger_calibrated at +50.0pts on n=3) -- defaulting to Original k-NN.",1787443249456,
322,1787443252350,BTC,24,original,1,0.6666666666666666,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was original at +16.7pts on n=12) -- defaulting to Original k-NN.",1787443249258,
323,1787443252455,BTC,12,original,0.8,0.5833333333333334,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was challenger_calibrated at +8.3pts on n=12) -- defaulting to Original k-NN.",1787443249659,
324,1787454049568,ETH,24,original,0.5333333333333333,1,3,0.016666666666666666,1,7,"original locally outperformed (100% correct on 6 same-direction matches among the 7 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787454048408,
325,1787454053644,LINK,12,original,0.9333333333333333,0.7272727272727273,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >35.1pts above 50%, best was original at +22.7pts on n=11) -- defaulting to Original k-NN.",1787454048822,
326,1787454053736,BTC,12,original,0.7333333333333333,0.6666666666666666,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >30.9pts above 50%, best was original at +16.7pts on n=15) -- defaulting to Original k-NN.",1787454049047,
327,1787454053782,LINK,24,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787454049047,
328,1787454053783,BTC,24,original,1,0.4666666666666667,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >30.9pts above 50%, best was original at +-3.3pts on n=15) -- defaulting to Original k-NN.",1787454049031,
329,1787462529829,LINK,12,challenger_calibrated,0.679,1,5,0.01,1,15,"challenger_calibrated locally outperformed (100% correct on 8 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787462522456,
330,1787462529849,LINK,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787462522363,
331,1787462530062,BTC,12,original,0.8666666666666667,0.8571428571428571,6,0.008333333333333333,1,15,"original locally outperformed (86% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787462522594,
332,1787462530129,BTC,24,original,1,0.4666666666666667,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >30.9pts above 50%, best was original at +-3.3pts on n=15) -- defaulting to Original k-NN.",1787462522453,
333,1787462539010,BTC,24,challenger_calibrated,0.657,0.9,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (90% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787462533110,
334,1787462552026,BTC,24,challenger_calibrated,0.657,0.9,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (90% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787462533110,
335,1787464851489,ETH,24,original,0.6666666666666666,1,3,0.016666666666666666,1,7,"original locally outperformed (100% correct on 6 same-direction matches among the 7 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787464849722,
336,1787464852082,LINK,12,original,0.5333333333333333,1,5,0.01,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787464849106,
337,1787464852348,LINK,24,original,0.7333333333333333,0.9333333333333333,6,0.008333333333333333,1,15,"original locally outperformed (93% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787464849488,
338,1787464852475,BTC,12,challenger_calibrated,0.556,0.9166666666666666,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (92% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787464849265,
339,1787464852861,BTC,24,original,1,0.9,6,0.008333333333333333,1,15,"original locally outperformed (90% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787464850680,
340,1787470241229,LINK,12,calibrated,0.5588235294117647,1,2,0.025,1,15,"calibrated locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 2 variant(s) compared.",1787470233316,
341,1787470241531,LINK,24,original,0.6,0.9333333333333333,5,0.01,1,15,"original locally outperformed (93% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787470233487,
342,1787470241546,BTC,24,original,0.6666666666666666,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was challenger_calibrated at +30.0pts on n=10) -- defaulting to Original k-NN.",1787470234612,
343,1787470241634,BTC,12,challenger_calibrated,0.704,0.9166666666666666,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (92% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787470234319,
344,1787470242202,BTC,24,original,0.6666666666666666,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was challenger_calibrated at +30.0pts on n=10) -- defaulting to Original k-NN.",1787470234612,
345,1787470250456,BTC,24,original,0.6666666666666666,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was challenger_calibrated at +30.0pts on n=10) -- defaulting to Original k-NN.",1787470244614,
346,1787475572600,BTC,24,original,0.6666666666666666,0.8181818181818182,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >36.1pts above 50%, best was challenger_calibrated at +31.8pts on n=11) -- defaulting to Original k-NN.",1787475566600,
347,1787475600989,BTC,24,original,0.6666666666666666,0.6153846153846154,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >33.2pts above 50%, best was original at +11.5pts on n=13) -- defaulting to Original k-NN.",1787475594983,
348,1787486428866,ETH,24,original,0.3333333333333333,0.25,3,0.016666666666666666,0,7,"No variant's local edge cleared the significance bar (needed >53.2pts above 50%, best was original at +-25.0pts on n=4) -- defaulting to Original k-NN.",1787486428684,
349,1787486430856,LINK,24,original,0.5333333333333333,0.9285714285714286,6,0.008333333333333333,1,15,"original locally outperformed (93% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787486428851,
350,1787486430939,LINK,12,original,1,0.9166666666666666,6,0.008333333333333333,1,15,"original locally outperformed (92% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787486428866,
351,1787486430957,BTC,12,original,0.26666666666666666,0.7857142857142857,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >32.0pts above 50%, best was challenger_calibrated at +28.6pts on n=14) -- defaulting to Original k-NN.",1787486429199,
352,1787486430974,BTC,24,original,0.9333333333333333,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was experimental at +30.0pts on n=10) -- defaulting to Original k-NN.",1787486429199,
353,1787497229280,ETH,24,original,0.6,1,2,0.025,1,7,"original locally outperformed (100% correct on 5 same-direction matches among the 7 most similar historical moments), clearing the significance bar for 2 variant(s) compared.",1787497228992,
354,1787497229815,LINK,12,challenger_calibrated,0.679,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787497228793,
355,1787497229896,LINK,24,experimental,0.5225562103169987,1,3,0.016666666666666666,1,15,"experimental locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787497228793,
356,1787497229932,BTC,12,original,0.26666666666666666,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was calibrated at +30.0pts on n=10) -- defaulting to Original k-NN.",1787497229143,
357,1787497229984,BTC,24,original,0.8,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was experimental at +30.0pts on n=10) -- defaulting to Original k-NN.",1787497229197,
358,1787508030173,ETH,24,original,0.6,1,3,0.016666666666666666,1,7,"original locally outperformed (100% correct on 5 same-direction matches among the 7 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787508028810,
359,1787508031142,LINK,12,original,0.8666666666666667,0.7777777777777778,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >39.9pts above 50%, best was challenger_calibrated at +27.8pts on n=9) -- defaulting to Original k-NN.",1787508030114,
360,1787508031142,BTC,24,original,0.8666666666666667,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was experimental at +30.0pts on n=10) -- defaulting to Original k-NN.",1787508029073,
361,1787508031142,BTC,12,experimental,0.8397987163754274,0.9,6,0.008333333333333333,1,15,"experimental locally outperformed (90% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787508029073,
362,1787508031206,LINK,24,calibrated,0.7692307692307693,0.9285714285714286,2,0.025,1,15,"calibrated locally outperformed (93% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 2 variant(s) compared.",1787508028883,
